Ontology 1,Ontology 2,Structurally Equivalent,Structural Additions,Structural Removals,Shared Axioms,Structural Diff Time,Effectual Additions,Ineffectual Additions,Effectual Removals,Ineffectual Removals,Logical Diff Time,Strengthening,StrengtheningNT,ExtendedDefinition,ExtendedDefinitionNT,PureAddition,PureAdditionNT,NewDescription,EAC Time,Added Rewrite,Added Standing Redundancy,Added Prospective Redundancy,Added Reshuffle,New,Novel,Pseudo Novel,IAC Time,Weakening,WeakeningRT,Reduced Definition,Reduced Definition RT,Pure Removal,Pure Removal RT,Retired Description,ERC Time,Removed Rewrite,Removed Standing Redundancy,Removed Prospective Redundancy,Removed Reshuffle,New,Novel,Pseudo Novel,IRC Time
Ont1,Ont2,false,894,569,100622,0.249403,663,231,470,99,3.291,0,1,2,0,303,27,330,1.692,4,0,227,11,216,215,1,44.934,2,0,3,0,78,214,173,2.007,3,2,94,22,72,66,6,7.097
