Ontology 1,Ontology 2,Structurally Equivalent,Structural Additions,Structural Removals,Shared Axioms,Structural Diff Time,Effectual Additions,Ineffectual Additions,Effectual Removals,Ineffectual Removals,Logical Diff Time,Strengthening,StrengtheningNT,ExtendedDefinition,ExtendedDefinitionNT,PureAddition,PureAdditionNT,NewDescription,EAC Time,Added Rewrite,Added Standing Redundancy,Added Prospective Redundancy,Added Reshuffle,New,Novel,Pseudo Novel,IAC Time,Weakening,WeakeningRT,Reduced Definition,Reduced Definition RT,Pure Removal,Pure Removal RT,Retired Description,ERC Time,Removed Rewrite,Removed Standing Redundancy,Removed Prospective Redundancy,Removed Reshuffle,New,Novel,Pseudo Novel,IRC Time
Ont1,Ont2,false,62,329,28064,0.102077,60,2,0,329,0.4,0,0,0,0,1,7,52,0.316,0,2,0,0,0,0,0,0.379,0,0,0,0,0,0,0,0.0,0,328,5,3,2,2,0,16.033
